SEARCH_HISTORY_ID,SEARCH_KEYWORD,search_date,SEARCH_TYPE,member_id
4510070,서울 은평구,2023/10/03,location,822272
5951218,인천 강화군,2023/09/29,location,830723
7508016,인천 강화군,2023/10/04,location,908429
4688823,인천 부평구,2023/09/30,location,352482
4242703,서울 강남구,2023/10/03,location,786116
4036382,서울 성동구,2023/09/30,location,396452
9865376,서울 서초구,2023/10/01,location,187063
3484075,서울 성동구,2023/10/04,location,115777
4973310,서울 성동구,2023/09/30,location,797441
9946220,인천 옹진군,2023/09/29,location,453707
5391307,인천 옹진군,2023/10/01,location,153008
4454955,인천 옹진군,2023/09/29,location,713149
5926520,인천 강화군,2023/09/29,location,902457
7362915,인천 강화군,2023/10/01,location,614796
4150514,서울 중구,2023/09/30,location,217215
1388140,서울 용산구,2023/09/30,location,933896
9566360,서울 중구,2023/09/30,location,279387
3621799,서울 중구,2023/10/03,location,672605
8909771,서울 마포구,2023/10/04,location,305884
4724960,서울 성동구,2023/10/03,location,152732
1433229,서울 서초구,2023/10/04,location,302763
6605962,서울 서초구,2023/09/29,location,507405
7024466,경기도 부천시,2023/10/03,location,282363
6954260,서울 종로구,2023/09/29,location,743694
6321667,경기도 안성시,2023/10/02,location,974460
1664857,서울 종로구,2023/10/02,location,110688
5623095,서울 종로구,2023/10/05,location,594587
4571423,인천 서구,2023/09/28,location,943446
8979888,인천 서구,2023/10/03,location,536423
4073144,서울 종로구,2023/10/04,location,610038
8052453,서울 은평구,2023/10/01,location,201038
9169312,서울 은평구,2023/10/05,location,703304
7329932,경기도 포천시,2023/10/03,location,385287
8318749,경기도 포천시,2023/09/28,location,698364
2252812,서울 성북구,2023/10/03,location,448660
6596260,서울 성북구,2023/10/03,location,808405
7834447,인천 강화군,2023/10/03,location,973982
3872265,서울 노원구,2023/09/29,location,380387
3640344,인천 서구,2023/09/28,location,209390
2485640,경기도 고양시,2023/10/03,location,377505
1078556,경기도 가평군,2023/10/03,location,819537
8512962,경기도 이천시,2023/10/02,location,640765
4991358,서울,2023/10/01,location,361588
3580881,인천 연수구,2023/10/05,location,129081
4036235,인천 연수구,2023/10/04,location,491806
1899847,경기도 양평군,2023/09/29,location,843167
4776956,인천 연수구,2023/09/28,location,560286
2869704,경기도 용인시,2023/09/28,location,736808
9867987,경기도 용인시,2023/10/01,location,355394
6617420,경기도 포천시,2023/10/03,location,432516
1271153,서울,2023/10/04,location,724117
6363044,서울,2023/10/02,location,655814
5597067,경기도 용인시,2023/09/29,location,881992
5147107,경기도 용인시,2023/10/03,location,644446
2250069,인천 옹진군,2023/10/01,location,552456
8573483,서울 강남구,2023/10/04,location,966889
2460562,서울 강남구,2023/09/30,location,627250
6680848,서울 종로구,2023/10/02,location,158074
7936683,서울 용산구,2023/09/30,location,795102
9965928,인천 중구,2023/10/03,location,514498
2691665,인천 중구,2023/10/05,location,150377
6542545,인천 중구,2023/09/28,location,853383
1045514,경기도 과천시,2023/09/29,location,763247
2619689,서울 중구,2023/10/03,location,500798
2428772,경기도 성남시,2023/09/29,location,169784
3966507,서울 강동구,2023/10/02,location,939023
4251498,경기도 연천군,2023/09/29,location,646900
9852296,인천 계양구,2023/10/04,location,464497
7412441,인천 계양구,2023/09/30,location,928428
3077264,인천 중구,2023/10/05,location,724719
8588050,인천 중구,2023/09/30,location,639321
2745970,서울 영등포구,2023/10/04,location,959362
5339650,서울 중구,2023/09/28,location,551389
1284746,경기도 광주시,2023/10/02,location,712500
2441061,서울 종로구,2023/10/01,location,142172
2377013,서울 중구,2023/09/29,location,425907
4228783,경기도 남양주시,2023/10/05,location,168027
1784767,인천 옹진군,2023/10/02,location,354417
7967773,인천 옹진군,2023/09/28,location,390522
2458592,인천 강화군,2023/09/30,location,446229
2068436,서울 강남구,2023/10/04,location,361345
7109331,서울 강남구,2023/10/05,location,535639
9829654,서울 중구,2023/09/30,location,884694
3070586,서울 중구,2023/09/28,location,104150
9352182,서울 강동구,2023/09/30,location,919692
6478660,경기도 화성시,2023/10/04,location,666347
8958699,서울 동대문구,2023/09/30,location,647989
5587038,인천 연수구,2023/09/28,location,973569
7146269,인천 연수구,2023/09/28,location,154656
5693732,인천 연수구,2023/10/01,location,835892
6533015,인천 연수구,2023/09/29,location,396644
9649731,서울 종로구,2023/10/05,location,909198
7379040,서울 중랑구,2023/10/04,location,948719
3966293,서울 중랑구,2023/10/05,location,368120
3547396,서울 종로구,2023/09/30,location,219705
7269256,서울 종로구,2023/10/04,location,830819
9840430,인천 남동구,2023/10/01,location,320640
7930543,인천 남동구,2023/10/02,location,306558
9552004,서울 성북구,2023/10/04,location,982626
9997482,서울 성북구,2023/10/05,location,866964
6027620,인천 부평구,2023/10/01,location,310148
5166652,인천 부평구,2023/10/02,location,543551
5896761,인천 부평구,2023/10/05,location,112171
5399037,인천 강화군,2023/10/02,location,358556
4614198,경기도 안성시,2023/09/30,location,700190
4159242,경기도 안성시,2023/10/01,location,492572
5241497,경기도 안성시,2023/10/01,location,467828
6320071,경기도 포천시,2023/09/28,location,587654
7877817,경기도 파주시,2023/10/02,location,472156
8511046,서울 서초구,2023/10/01,location,607125
4262453,서울 마포구,2023/10/01,location,390127
5357399,서울 종로구,2023/09/29,location,834726
8129732,서울 중구,2023/09/28,location,831438
2398352,인천 중구,2023/10/05,location,911914
1053663,인천 중구,2023/09/28,location,830433
4904091,인천 중구,2023/10/03,location,307037
3297802,인천 중구,2023/10/05,location,480799
7272124,인천 중구,2023/09/29,location,295654
1594787,경기도 이천시,2023/10/05,location,610558
2690850,경기도 연천군,2023/09/28,location,447095
7539818,경기도 연천군,2023/09/28,location,739451
7225559,경기도 연천군,2023/10/01,location,998935
9759730,서울 종로구,2023/10/05,location,821757
8068228,서울,2023/10/04,location,459700
2185316,서울 강남구,2023/09/30,location,775590
3569923,서울 중구,2023/10/04,location,167508
4707139,서울 중구,2023/09/28,location,892403
3656781,서울 중구,2023/09/30,location,132939
2432787,서울 성북구,2023/10/03,location,484168
7978605,인천 남동구,2023/10/05,location,986254
1530700,인천 남동구,2023/09/28,location,871361
2388377,경기도 과천시,2023/10/05,location,886783
7863658,서울 강남구,2023/09/28,location,852076
6206439,서울 강남구,2023/10/01,location,197614
3398182,서울 강남구,2023/10/05,location,376022
3719800,서울,2023/10/01,location,559606
1555217,서울 강남구,2023/10/01,location,120051
8672083,인천 중구,2023/10/05,location,204117
5532880,서울 강남구,2023/10/02,location,176088
7591072,서울 강남구,2023/10/02,location,442109
4977521,서울 강남구,2023/09/29,location,732948
7149611,서울 영등포구,2023/09/28,location,361624
1920315,서울 영등포구,2023/10/05,location,835270
8140033,경기도 군포시,2023/10/04,location,741499
7593676,경기도 군포시,2023/10/03,location,733078
4546649,경기도 군포시,2023/09/29,location,464227
3530542,경기도 군포시,2023/10/02,location,535577
3543254,경기도 군포시,2023/10/02,location,789521
2941837,경기도 시흥시,2023/10/04,location,768474
7798347,인천 남동구,2023/10/01,location,976332
4743781,인천 남동구,2023/10/05,location,937775
5657719,인천 남동구,2023/09/29,location,496691
2528616,서울 강남구,2023/10/04,location,587767
7865270,서울 강남구,2023/10/04,location,720909
9064351,서울 강남구,2023/10/02,location,389547
3950970,서울 중구,2023/10/03,location,693174
1399588,서울 중구,2023/09/28,location,175173
3450294,서울 강남구,2023/09/28,location,210531
2227486,경기도 성남시,2023/10/01,location,802676
7728933,서울 송파구,2023/10/02,location,828145
6834961,경기도 시흥시,2023/10/03,location,617292
7590431,인천 강화군,2023/09/28,location,832193
7778279,인천 강화군,2023/09/28,location,181030
8897779,인천 강화군,2023/09/29,location,256870
8105484,서울 강남구,2023/10/02,location,432163
7915319,인천 강화군,2023/10/02,location,499231
7400985,인천 강화군,2023/10/01,location,801756
4128821,서울 관악구,2023/09/28,location,395516
7954426,경기도 안양시,2023/09/30,location,651642
3912503,경기도 성남시,2023/09/29,location,848947
3997022,서울 광진구,2023/10/03,location,264439
2396328,인천 서구,2023/10/01,location,429305
1012163,서울 중구,2023/10/03,location,173982
7667086,경기도 광주시,2023/10/05,location,952904
9567358,서울 중구,2023/10/01,location,504076
4929979,서울 중구,2023/10/01,location,113591
8581816,서울 중구,2023/09/30,location,993006
4047917,서울 중랑구,2023/09/30,location,386477
8705261,서울 중구,2023/10/01,location,506143
6638042,경기도 가평군,2023/10/05,location,611720
7522769,경기도 가평군,2023/10/02,location,801136
8554394,경기도 가평군,2023/10/01,location,892333
8368870,경기도 가평군,2023/09/28,location,890945
7699406,경기도 광명시,2023/09/28,location,652096
9134780,경기도 광명시,2023/10/04,location,723249
2680601,경기도 광명시,2023/09/29,location,939137
7239572,경기도 광명시,2023/09/30,location,747528
5782531,경기도 광명시,2023/09/28,location,242888
7713685,인천 연수구,2023/09/28,location,104275
3639393,인천 계양구,2023/10/01,location,528561
7688096,서울 강북구,2023/10/04,location,506225
1792164,서울 성동구,2023/09/28,location,242889
9513486,서울 성동구,2023/10/03,location,445778
8700549,서울 성동구,2023/09/28,location,504285
3912370,서울 용산구,2023/10/04,location,120458
5997356,경기도 시흥시,2023/10/03,location,343637
7521693,서울 종로구,2023/09/28,location,349746
7031617,서울 종로구,2023/10/02,location,190340
2201159,경기도 파주시,2023/10/05,location,572407
1675084,서울 중구,2023/10/02,location,639865
4606606,인천 동구,2023/10/01,location,794682
4588433,경기도 고양시,2023/10/04,location,460054
1454080,서울 마포구,2023/10/02,location,274261
7703081,경기도 시흥시,2023/09/29,location,448583
1581779,서울 중구,2023/09/29,location,307048
8323713,인천 연수구,2023/10/03,location,238506
2143679,경기도 안성시,2023/10/03,location,568530
6351879,경기도 안성시,2023/09/29,location,417399
4039704,경기도 안성시,2023/10/01,location,832308
7518716,경기도 안성시,2023/10/01,location,103346
6843462,경기도 안성시,2023/10/04,location,279894
9833938,경기도 안성시,2023/10/01,location,708065
5802098,인천 서구,2023/10/05,location,704550
1837886,서울 서초구,2023/10/04,location,522936
5515019,서울 서초구,2023/10/04,location,742271
5289929,서울 동작구,2023/10/02,location,460973
6634397,서울 동작구,2023/10/02,location,396639
8602132,서울 동작구,2023/09/29,location,480110
6090092,서울 성북구,2023/10/05,location,304304
9503210,인천 서구,2023/10/04,location,611688
5911275,인천 서구,2023/09/29,location,873058
1560396,인천 서구,2023/10/01,location,947316
2443201,인천 서구,2023/09/28,location,264164
2307493,서울 강남구,2023/10/01,location,930223
7203478,서울 강남구,2023/09/30,location,275926
1643289,서울 성북구,2023/09/29,location,366869
6390887,서울 서초구,2023/09/28,location,947288
2433160,경기도 여주시,2023/10/05,location,301222
2309630,서울 강남구,2023/09/28,location,803214
8909366,경기도 과천시,2023/10/01,location,911903
9758719,서울 종로구,2023/10/02,location,276300
9448733,서울 성북구,2023/09/28,location,772094
3983148,서울 성북구,2023/09/28,location,179638
4118048,경기도 가평군,2023/10/03,location,582109
9184541,서울 노원구,2023/09/28,location,679472
5460640,경기도 남양주시,2023/10/02,location,911352
6435584,경기도 광명시,2023/10/03,location,313056
8422922,경기도 의왕시,2023/10/04,location,247730
8462492,서울 동대문구,2023/10/01,location,290722
9974514,서울 동대문구,2023/10/04,location,391189
2287807,서울 강남구,2023/09/29,location,303874
6786848,서울 성동구,2023/09/29,location,546718
6145902,서울 영등포구,2023/10/03,location,805485
3393232,인천 중구,2023/10/01,location,199699
7075534,인천 강화군,2023/10/02,location,224896
9445047,인천 강화군,2023/10/05,location,594762
8063837,인천 강화군,2023/10/05,location,448555
4451970,서울 영등포구,2023/10/04,location,105752
4086998,서울 영등포구,2023/10/02,location,687386
9795181,서울,2023/10/04,location,577573
9621530,서울 중구,2023/09/28,location,430866
9303142,인천 남동구,2023/10/03,location,895870
7810521,경기도 파주시,2023/10/02,location,462611
9652957,서울 노원구,2023/10/04,location,134981
7173508,경기도 안성시,2023/10/04,location,492710
5360191,서울 송파구,2023/10/02,location,144107
4656404,경기도 양주시,2023/10/02,location,221148
3592542,서울 성동구,2023/09/28,location,702985
9671389,서울 성동구,2023/09/29,location,685141
